Re,S,Lambda,regime,converged,viscosity_ratio
1000.0,0.01,2.3,turbulent,True,13.022864187370388
1000.0,0.01,2.35,turbulent,True,13.156172046139528
1000.0,0.01,2.4,turbulent,True,13.411973790564051
1000.0,0.01,2.45,turbulent,True,13.689725309228068
1000.0,0.01,2.5,turbulent,True,13.990340345897893
1000.0,0.01,2.55,turbulent,False,20.62599240491219
1000.0,0.01,2.6,turbulent,True,14.441511879823214
1000.0,0.01,2.65,turbulent,True,14.735550704677216
1000.0,0.01,2.7,turbulent,True,15.052051822647249
1000.0,0.01,2.75,turbulent,True,15.388881007814154
1000.0,0.01,2.8,turbulent,False,26.885436032985066
1000.0,0.01,2.85,turbulent,True,15.83696397257473
1000.0,0.01,2.9,turbulent,True,16.14412062012966
1000.0,0.01,2.95,turbulent,True,16.461883912955226
1000.0,0.01,3.0,turbulent,True,16.789009773815167
1000.0,0.01,3.05,turbulent,False,33.42139085685319
1000.0,0.01,3.1,turbulent,False,34.25520702341817
1000.0,0.01,3.15,turbulent,False,34.95898301948891
1000.0,0.01,3.2,turbulent,True,17.70002462543793
1000.0,0.01,3.25,turbulent,True,17.924182449863675
1000.0,0.01,3.3,turbulent,True,18.14083648987553
1000.0,0.01,3.35,turbulent,True,18.34186281374014
1000.0,0.01,3.4,turbulent,True,18.539210316764134
1000.0,0.01,3.45,turbulent,True,18.73358897089398
1000.0,0.01,3.5,turbulent,True,18.928296644639758
1000.0,0.01,3.55,turbulent,True,19.114729498934814
1000.0,0.01,3.6,turbulent,False,38.85807271864631
1000.0,0.01,3.65,turbulent,False,39.18763972914436
1000.0,0.01,3.7,turbulent,False,39.49768714728367
1000.0,0.01,3.75,turbulent,False,39.7979521888366
1000.0,0.01,3.8,turbulent,False,40.09651463760518
1000.0,0.01,3.85,turbulent,False,40.39179084225642
1000.0,0.01,3.9,turbulent,True,19.928877458289165
1000.0,0.01,3.95,turbulent,True,20.065093508537107
